order_id,order_date,year,month,region,state,customer_id,customer_age,customer_income,customer_segment,product_category,sales_channel,payment_method,unit_price,quantity,discount_rate,shipping_cost,sales_amount,profit,profit_margin,customer_rating,return_flag,delivery_days,marketing_spend,ad_clicks,website_visits,employee_id
3571,2025-05-14,2025,5,Midwest,MI,102184,41,44171.07,Young Professional,Groceries,Online,Credit Card,23.61,5,0.09,6.71,114.14,29.05,0.254,3.6,0,8,37.81,3,11,1041
3572,2023-12-29,2023,12,South,FL,112572,35,54838.22,Retiree,Books,Third Party,Cash,64.05,6,0.234,5.26,299.63,62.26,0.208,3.2,0,5,31.66,1,16,1034
3573,2025-09-10,2025,9,West,CO,127119,35,65166.05,Business,Furniture,In Store,Credit Card,593.7,4,0.016,0.0,2336.8,1003.78,0.43,3.5,0,0,19.31,1,22,1028
3574,2022-05-12,2022,5,West,WA,129495,27,87253.52,Family,Groceries,Online,Credit Card,108.21,5,0.145,22.49,485.09,81.42,0.168,3.4,0,4,21.49,4,23,1134
3575,2024-07-19,2024,7,West,WA,112151,50,61393.9,Business,Groceries,In Store,PayPal,42.96,6,0.155,0.0,217.81,71.46,0.328,3.4,0,0,22.42,1,21,1002
3576,2023-10-07,2023,10,Midwest,OH,108836,58,36718.46,Retiree,Electronics,Online,Credit Card,159.91,4,0.057,19.27,622.45,111.08,0.178,5.0,0,5,51.73,4,13,1038
3577,2022-10-19,2022,10,Northeast,MA,108694,26,72234.35,Student,Electronics,Mobile App,Cash,55.99,5,0.45,9.99,163.96,35.09,0.214,4.2,0,10,17.45,2,15,1096
3578,2023-09-02,2023,9,South,NC,125741,44,,Business,Books,Online,Credit Card,23.36,2,0.093,22.31,64.69,8.14,0.126,4.6,0,4,80.48,14,29,1137
3579,2022-04-29,2022,4,South,TX,104219,28,22395.51,Young Professional,Books,Online,PayPal,26.57,1,0.11,17.65,41.3,15.77,0.382,4.4,0,8,7.97,1,16,1061
3580,2023-05-23,2023,5,South,GA,106828,37,65974.87,Student,Clothing,Online,PayPal,104.33,2,0.034,12.32,213.89,63.52,0.297,5.0,0,5,54.94,2,9,1043
3581,2022-04-17,2022,4,South,TX,108576,33,110027.82,Business,Furniture,In Store,Gift Card,38.69,1,0.246,4.68,33.85,15.61,0.461,3.6,0,0,15.73,2,14,1053
3582,2025-04-04,2025,4,West,CA,103297,48,25879.87,Family,Sports,Mobile App,Credit Card,215.5,4,0.194,6.31,701.08,174.69,0.249,4.9,0,3,75.8,12,31,1141
3583,2025-11-24,2025,11,Midwest,MN,124847,44,42081.54,Family,Electronics,Online,Credit Card,70.83,5,0.202,13.14,295.75,57.92,0.196,4.3,0,8,53.86,8,19,1006
3584,2023-12-22,2023,12,West,CA,105639,28,78772.57,Young Professional,Sports,In Store,PayPal,118.45,5,0.167,4.82,498.16,64.95,0.13,2.9,1,0,54.82,5,20,1104
3585,2023-06-25,2023,6,Midwest,IL,103378,23,38511.19,Business,Clothing,Online,Gift Card,76.12,3,0.008,6.32,232.85,84.21,0.362,3.4,0,5,47.69,4,26,1143
3586,2023-11-27,2023,11,Midwest,WI,117724,47,65749.34,Retiree,Electronics,Online,Credit Card,103.36,2,0.023,12.06,214.03,26.42,0.123,4.5,0,3,36.39,3,24,1105
3587,2023-02-13,2023,2,Midwest,OH,105762,35,57301.92,Student,Books,Mobile App,Credit Card,9.5,1,0.052,6.65,15.66,6.51,0.416,5.0,0,8,14.3,4,25,1115
3588,2022-01-06,2022,1,South,TX,127787,32,41034.19,Retiree,Electronics,In Store,Debit Card,101.27,4,0.086,0.95,371.19,67.35,0.181,4.4,0,0,77.49,6,33,1111
3589,2023-01-17,2023,1,Northeast,NY,100489,45,34461.26,Family,Clothing,Third Party,PayPal,150.22,6,0.083,1.98,828.49,167.97,0.203,4.9,1,8,4.02,0,19,1104
3590,2022-09-17,2022,9,Northeast,CT,122190,18,118961.78,Young Professional,Groceries,Mobile App,Debit Card,65.19,1,0.062,12.36,73.51,16.62,0.226,2.3,0,4,55.04,9,32,1011
3591,2022-04-16,2022,4,West,OR,105813,18,110242.33,Young Professional,Furniture,In Store,PayPal,744.79,2,0.09,2.03,1357.55,332.73,0.245,3.5,1,0,38.44,0,15,1057
3592,2024-02-07,2024,2,Northeast,CT,115914,33,63004.46,Young Professional,Groceries,Online,Debit Card,59.71,2,0.103,10.67,117.79,22.69,0.193,5.0,0,3,14.07,3,20,1056
3593,2022-05-17,2022,5,South,GA,119075,56,47582.18,Retiree,Groceries,Mobile App,Cash,36.85,6,0.465,9.6,127.89,32.79,0.256,3.0,0,6,114.07,15,34,1015
3594,2022-09-21,2022,9,South,GA,107247,35,25197.24,Young Professional,Groceries,Mobile App,PayPal,25.82,2,0.027,7.11,57.36,29.05,0.506,4.4,0,8,113.14,17,33,1044
3595,2024-01-31,2024,1,South,GA,100102,24,24059.0,Business,Clothing,In Store,Credit Card,51.01,2,0.018,4.34,104.52,26.51,0.254,4.8,0,0,136.0,13,21,1053
3596,2024-11-03,2024,11,South,NC,105018,46,50624.84,Family,Books,Mobile App,,65.79,6,0.21,12.22,324.06,73.36,0.226,3.4,0,8,36.13,5,13,1042
3597,2024-08-18,2024,8,Midwest,WI,106614,64,63098.31,Student,Sports,Online,Cash,33.61,2,0.114,0.0,59.56,6.8,0.114,3.2,0,5,23.4,3,13,1044
3598,2025-06-04,2025,6,South,FL,126777,18,42625.78,Retiree,Clothing,Mobile App,Credit Card,112.19,3,0.192,6.35,278.3,97.82,0.352,4.3,1,5,144.45,16,25,1023
3599,2024-02-23,2024,2,Midwest,MI,129732,31,30506.36,Student,Beauty,In Store,Credit Card,36.41,1,0.446,0.0,20.17,5.71,0.283,4.8,0,0,37.64,4,20,1082
3600,2021-06-28,2021,6,South,NC,124072,19,42945.47,Business,Furniture,Online,Debit Card,212.45,2,0.043,11.27,417.9,156.79,0.375,3.0,0,7,98.49,15,29,1056
3601,2021-03-11,2021,3,Northeast,NJ,119631,59,124788.47,Young Professional,Books, Online ,Credit Card,83.72,4,0.311,15.62,246.35,109.07,0.443,4.0,0,6,33.44,3,18,1000
3602,2022-10-25,2022,10,South,TX,118759,47,71750.29,Student,Groceries,Third Party,Credit Card,25.33,4,0.136,0.0,87.54,27.64,0.316,4.0,0,3,15.42,4,17,1002
3603,2022-10-25,2022,10,Northeast,PA,102436,39,21670.46,Retiree,Groceries,In Store,PayPal,24.01,2,0.094,4.71,48.22,14.11,0.293,3.1,0,0,46.69,2,16,1130
3604,2021-08-31,2021,8,Midwest,MN,120715,50,18847.95,Retiree,Electronics,In Store,Credit Card,374.61,1,0.005,1.86,374.6,76.87,0.205,4.3,0,0,17.0,1,18,1050
3605,2024-08-27,2024,8,Northeast,NY,127248,47,23299.11,Family,Groceries,Third Party,Credit Card,81.59,1,0.068,1.97,78.01,18.41,0.236,4.5,1,6,40.25,7,26,1144
3606,2021-06-04,2021,6,Northeast,NJ,107872,27,47465.15,Family,Electronics,In Store,PayPal,611.18,3,0.14,2.51,1579.35,573.71,0.363,4.2,0,0,54.99,11,28,1064
3607,2024-12-19,2024,12,West,AZ,122141,34,59997.82,Student,Beauty,Mobile App,Gift Card,48.23,5,0.385,1.65,149.96,30.01,0.2,4.7,0,9,26.9,5,21,1020
3608,2024-12-11,2024,12,Midwest,WI,125167,22,25724.14,Family,Clothing,Mobile App,Cash,59.07,4,0.076,2.6,220.92,99.94,0.452,5.0,0,6,24.12,2,20,1107
3609,2024-01-18,2024,1,West,AZ,110987,19,53668.48,Young Professional,Groceries,Online,Debit Card,54.88,2,0.049,7.14,111.52,43.74,0.392,4.0,0,8,61.18,7,22,1007
3610,2022-09-20,2022,9,West,CO,117085,23,25257.53,Retiree,Books,Mobile App,Credit Card,25.31,6,0.322,6.6,109.56,14.15,0.129,4.9,1,6,56.8,9,27,1099
3611,2025-11-16,2025,11,South,FL,129975,75,52562.33,Family,Books,Online,Cash,17.18,2,0.05,20.98,53.62,17.26,0.322,5.0,0,6,126.56,24,42,1048
3612,2022-07-25,2022,7,Northeast,MA,128546,37,66736.63,Student,Electronics,In Store,Cash,574.01,3,0.108,4.8,1540.85,212.92,0.138,4.6,0,0,45.44,7,21,1045
3613,2025-10-17,2025,10,Midwest,MI,113553,27,33711.06,Business,Books,Online,Credit Card,13.59,4,0.147,13.39,59.76,17.97,0.301,4.0,0,5,62.63,5,23,1020
3614,2023-07-17,2023,7,South,NC,111329,33,23977.23,Young Professional,Electronics,In Store,Gift Card,156.33,5,0.064,2.73,734.35,205.77,0.28,3.6,0,0,22.02,7,24,1005
3615,2025-04-13,2025,4,Midwest,MI,126242,33,70719.58,Family,Furniture,Online,Credit Card,663.15,5,0.292,9.61,2357.16,944.9,0.401,5.0,0,3,76.26,7,19,1121
3616,2021-05-15,2021,5,Northeast,CT,114451,44,92232.13,Retiree,Groceries,In Store,PayPal,21.2,5,0.125,3.18,95.93,23.93,0.249,4.0,1,0,61.23,8,25,1087
3617,2025-12-03,2025,12,South,GA,129441,40,16582.19,Family,Beauty,Online,Credit Card,45.06,3,0.283,12.53,109.45,24.99,0.228,4.3,0,4,70.0,2,13,1025
3618,2025-10-31,2025,10,West,WA,117440,31,34743.11,Family,Sports,Online,PayPal,136.19,2,0.18,16.38,239.73,77.48,0.323,3.6,1,7,68.06,10,30,1074
3619,2021-08-16,2021,8,South,FL,102394,51,65204.77,Retiree,Groceries,In Store,Credit Card,73.49,3,0.389,4.66,139.37,35.61,0.256,4.7,0,0,62.68,15,27,1098
3620,2025-07-22,2025,7,Northeast,MA,107741,27,26678.5,Young Professional,Clothing,In Store,Cash,44.17,2,0.036,0.0,85.16,42.76,0.502,3.6,0,0,16.27,1,12,1015
3621,2022-10-06,2022,10,South,GA,121113,18,87950.88,Young Professional,Groceries,Online,Cash,70.89,1,0.026,9.26,78.31,26.62,0.34,5.0,0,8,15.96,3,25,1074
3622,2022-08-09,2022,8,Midwest,WI,121609,44,86816.84,Retiree,Electronics,In Store,Credit Card,388.91,5,0.046,1.12,1856.22,669.05,0.36,4.0,0,0,33.49,5,17,1100
3623,2023-03-22,2023,3,Northeast,NY,104976,24,47185.49,Young Professional,Electronics,Online,Debit Card,442.88,5,,13.77,1809.65,636.13,0.352,4.2,0,1,7.52,0,14,1006
3624,2021-10-24,2021,10,West,WA,115311,29,42997.08,Young Professional,Groceries,Online,,36.89,3,0.205,10.51,98.49,27.05,0.275,4.0,0,2,74.43,8,16,1069
3625,2022-02-07,2022,2,Midwest,MI,123156,40,42285.81,Business,Clothing,In Store,Gift Card,28.35,4,0.083,4.24,108.23,54.19,0.501,4.2,0,0,24.39,2,11,1147
3626,2022-05-03,2022,5,Midwest,IL,100419,35,57097.1,Young Professional,Electronics, In Store ,Credit Card,265.0,2,0.22,1.5,414.9,89.61,0.216,,1,0,119.94,24,35,1045
3627,2021-07-04,2021,7,Northeast,MA,109179,56,33301.97,Business,Groceries,Online,PayPal,5.71,6,0.143,17.53,46.89,21.79,0.465,3.2,0,6,12.96,3,22,1065
3628,2024-12-26,2024,12,West,WA,101812,18,42018.96,Family,Books,In Store,Credit Card,60.9,2,0.063,1.53,115.66,33.68,0.291,3.2,0,0,3.83,0,16,1033
3629,2022-05-23,2022,5,South,VA,114155,43,36574.44,Retiree,Clothing,In Store,Credit Card,201.28,4,0.521,1.2,386.85,92.72,0.24,2.2,1,0,103.83,14,31,1105
3630,2021-11-20,2021,11,South,FL,120381,21,25983.42,Young Professional,Groceries,Online,PayPal,57.3,5,0.03,12.79,290.7,122.77,0.422,3.9,0,4,30.86,3,22,1019
3631,2021-05-24,2021,5,South,TX,105058,41,225087.49,Retiree,Books,Online,Debit Card,66.2,3,0.043,9.61,199.67,56.83,0.285,2.8,1,5,85.48,8,23,1122
3632,2024-04-18,2024,4,Northeast,NY,108091,57,50162.36,Retiree,Furniture,Mobile App,Debit Card,692.37,1,0.139,6.8,602.93,175.41,0.291,3.5,0,5,75.89,10,25,1008
3633,2025-06-10,2025,6,Midwest,WI,122791,38,68064.89,Retiree,Sports,Online,Credit Card,180.9,4,0.049,16.16,704.3,241.99,0.344,4.2,0,2,42.25,3,18,1145
3634,2025-07-25,2025,7,Midwest,IL,117815,56,49015.91,Family,Furniture,Mobile App,Debit Card,272.84,4,0.016,4.69,1078.59,199.18,0.185,3.1,0,4,37.22,1,21,1001
3635,2021-01-09,2021,1,Northeast,PA,127135,33,,Young Professional,Sports, Online ,Credit Card,68.3,2,0.072,2.95,129.71,32.81,0.253,4.7,0,6,56.54,8,18,1043
3636,2023-06-29,2023,6,South,GA,107284,48,24549.4,Business,Furniture,Online,Credit Card,77.21,2,0.404,5.86,97.89,31.95,0.326,4.6,0,5,12.11,2,15,1124
3637,2024-01-10,2024,1,West,WA,108884,28,85003.58,Young Professional,Furniture,In Store,Cash,409.15,6,0.03,2.96,2384.21,805.65,0.338,4.0,0,0,47.48,6,16,1000
3638,2025-04-16,2025,4,Northeast,NJ,107736,42,44065.74,Student,Electronics,Mobile App,Credit Card,127.48,2,0.315,12.65,187.3,74.43,0.397,3.7,0,4,33.29,5,19,1039
3639,2021-08-26,2021,8,Midwest,OH,100908,29,45282.83,Young Professional,Electronics,In Store,PayPal,119.53,6,0.132,1.17,623.68,226.36,0.363,5.0,0,0,18.78,5,20,1022
3640,2024-01-19,2024,1,Northeast,NJ,122064,35,40872.06,Young Professional,Clothing,Online,,35.66,4,0.082,21.08,152.02,45.49,0.299,2.5,0,2,55.17,8,20,1031
3641,2022-02-20,2022,2,Midwest,MN,100972,18,50379.59,Young Professional,Groceries,In Store,PayPal,117.57,4,0.17,2.01,392.34,82.41,0.21,4.4,0,0,44.22,6,22,1035
3642,2024-03-19,2024,3,West,AZ,100786,18,61614.94,Business,Sports,Online,Debit Card,101.4,4,0.028,16.3,410.54,106.66,0.26,4.4,0,4,24.24,5,20,1103
3643,2024-11-30,2024,11,Midwest,MN,123528,37,50953.08,Family,Groceries,Online,Credit Card,25.02,3,0.178,8.76,70.46,13.3,0.189,3.7,0,5,30.27,5,21,1091
3644,2025-03-11,2025,3,Midwest,MN,107543,34,46647.66,Business,Clothing,In Store,Debit Card,52.63,4,0.408,6.89,131.52,11.25,0.086,2.8,0,0,10.24,3,19,1010
3645,2025-01-05,2025,1,South,FL,106569,33,42936.35,Retiree,Books,Mobile App,Debit Card,36.51,4,0.119,9.16,137.82,67.18,0.487,3.7,0,4,6.18,1,15,1109
3646,2023-09-01,2023,9,Northeast,PA,124725,35,115708.77,Family,Clothing,Online,Credit Card,39.82,1,0.159,,42.57,13.3,0.312,4.1,0,5,44.45,3,19,1055
3647,2023-10-25,2023,10,South,NC,112536,30,35982.59,Student,Electronics,Mobile App,Debit Card,316.34,3,0.036,4.63,919.49,324.32,0.353,5.0,0,3,33.6,3,20,1049
3648,2023-12-03,2023,12,Midwest,OH,101636,26,89422.09,Family,Books,In Store,PayPal,25.96,1,0.16,2.98,24.79,6.37,0.257,2.6,0,0,19.61,1,17,1061
3649,2022-10-05,2022,10,South,VA,105971,62,37491.97,Retiree,Groceries,Online,Cash,15.37,5,0.113,21.47,89.64,34.1,0.38,4.5,0,7,41.48,4,24,1026
3650,2023-04-03,2023,4,West,CO,119174,43,85963.12,Family,Sports,In Store,Gift Card,150.66,3,0.087,1.12,413.78,130.09,0.314,4.9,0,0,24.01,1,13,1100
3651,2023-08-13,2023,8,South,TX,104888,31,59506.48,Business,Electronics,In Store,Debit Card,547.59,4,0.132,5.97,1907.2,645.21,0.338,4.1,1,0,41.67,6,18,1031
3652,2025-07-24,2025,7,Midwest,IL,129802,19,29336.1,Family,Books,Online,PayPal,34.98,6,0.181,7.21,179.1,10.17,0.057,4.7,0,3,31.08,2,14,1134
3653,2024-06-02,2024,6,West,AZ,101390,29,34556.04,Business,Books,In Store,Credit Card,6.13,2,0.117,0.0,10.83,3.56,0.329,4.8,0,0,42.13,8,24,1022
3654,2022-09-15,2022,9,Northeast,PA,115617,27,42526.8,Young Professional,Electronics,In Store,Debit Card,112.58,3,0.144,,289.4,40.74,0.141,5.0,0,0,66.95,11,23,1049
3655,2022-12-27,2022,12,Northeast,NY,123600,29,47458.36,Family,Groceries,Mobile App,Debit Card,14.15,6,0.048,10.26,91.08,10.04,0.11,4.2,0,4,59.49,5,17,1022
3656,2025-08-12,2025,8,Northeast,CT,108452,71,54461.62,Student,Clothing,Third Party,Debit Card,166.94,4,0.016,2.88,659.96,159.3,0.241,3.4,0,7,69.39,9,31,1054
3657,2022-11-27,2022,11,Midwest,OH,119704,24,51244.35,Young Professional,Groceries,In Store,Debit Card,105.53,2,0.041,2.5,204.91,53.6,0.262,3.7,0,0,67.66,10,35,1061
3658,2025-01-13,2025,1,South,GA,122116,29,57392.79,Young Professional,Electronics,Third Party,Credit Card,549.66,5,0.278,0.0,1984.27,189.72,0.096,5.0,1,5,46.4,4,15,1117
3659,2021-02-24,2021,2,South,NC,100819,23,35983.66,Young Professional,Beauty,Online,Debit Card,34.64,2,0.041,11.11,77.55,27.45,0.354,3.7,0,5,54.63,6,19,1033
3660,2021-06-06,2021,6,West,WA,112465,18,57450.33,Young Professional,Furniture, In Store ,Debit Card,193.69,4,0.253,1.97,580.72,247.39,0.426,4.1,0,0,56.8,10,29,1149
3661,2024-08-20,2024,8,South,NC,104640,42,70488.6,Young Professional,Groceries,Online,PayPal,17.53,5,0.066,18.59,100.46,32.73,0.326,4.8,0,5,23.23,6,19,1074
3662,2021-07-21,2021,7,South,FL,118645,39,33824.32,Young Professional,Electronics,Online,Credit Card,101.94,6,0.013,12.87,616.56,224.81,0.365,3.6,0,4,100.18,9,19,1034
3663,2022-06-08,2022,6,Northeast,MA,124480,24,47911.0,Business,Groceries,Third Party,Debit Card,16.1,4,0.101,4.41,62.31,19.94,0.32,3.5,0,4,22.63,2,21,1081
3664,2024-07-10,2024,7,Northeast,PA,104310,24,70022.53,Young Professional,Clothing,Online,PayPal,5.0,6,0.1,21.84,48.84,9.01,0.184,4.4,0,2,71.39,11,28,1001
3665,2024-07-09,2024,7,South,NC,117080,41,62325.68,Young Professional,Electronics,In Store,Credit Card,296.46,2,0.019,0.43,582.08,184.76,0.317,4.4,0,0,23.54,1,22,1020
3666,2025-03-22,2025,3,Midwest,IL,119019,33,65884.81,Student,Electronics,Mobile App,Debit Card,383.7,3,0.204,7.09,923.37,260.2,0.282,5.0,0,5,15.64,2,22,1077
3667,2024-04-29,2024,4,West,WA,104591,43,63404.37,Family,Sports,Mobile App,Credit Card,110.02,3,0.167,5.3,280.24,116.5,0.416,3.8,0,3,35.99,4,16,1079
3668,2023-07-09,2023,7,Northeast,MA,124674,54,82374.27,Young Professional,Groceries,Online,Credit Card,20.14,1,0.041,11.67,30.98,4.76,0.154,4.0,0,9,22.11,4,13,1035
3669,2021-12-29,2021,12,Northeast,NY,106931,45,37162.24,Family,Groceries,In Store,PayPal,15.57,2,0.144,4.55,31.21,9.7,0.311,5.0,0,0,53.62,6,18,1009
3670,2021-02-13,2021,2,Midwest,MI,114274,25,18792.37,Young Professional,Beauty,Online,PayPal,24.17,2,0.001,2.05,50.34,19.1,0.379,4.3,0,5,145.53,20,28,1023
3671,2024-04-09,2024,4,Midwest,MI,111064,47,29593.66,Student,Furniture,Mobile App,Credit Card,662.54,4,0.079,11.45,2452.25,601.77,0.245,3.3,0,5,52.49,6,19,1081
3672,2023-08-02,2023,8,Northeast,PA,102536,28,71906.95,Retiree,Beauty,Third Party,Credit Card,45.67,3,0.048,0.0,130.43,40.18,0.308,4.2,0,3,84.33,9,37,1079
3673,2021-08-25,2021,8,South,VA,127748,46,98950.35,Retiree,Electronics,In Store,Cash,382.1,4,0.139,1.04,1316.99,318.82,0.242,4.3,0,0,13.44,1,15,1064
3674,2022-07-11,2022,7,Northeast,CT,125422,54,39630.46,Retiree,Electronics,Online,Debit Card,553.52,4,0.128,18.34,1949.02,409.72,0.21,3.8,0,3,40.53,5,21,1134
3675,2023-02-06,2023,2,South,GA,113888,64,56659.18,Business,Electronics,Online,PayPal,265.15,5,0.113,14.44,1190.38,371.43,0.312,3.6,0,5,114.17,17,31,1088
3676,2023-12-16,2023,12,Midwest,MI,110482,50,39465.48,Family,Groceries,Online,PayPal,13.48,2,0.12,11.87,35.59,2.3,0.065,4.2,0,8,25.2,1,16,1017
3677,2021-09-11,2021,9,Northeast,NY,126562,26,66225.59,Business,Sports,Third Party,Credit Card,62.87,5,0.102,0.0,282.29,73.33,0.26,4.6,0,5,45.78,5,21,1099
3678,2022-06-03,2022,6,Midwest,MN,123699,18,39874.51,Young Professional,Clothing,Online,PayPal,42.71,3,0.154,13.89,122.29,21.8,0.178,4.1,0,5,57.27,2,23,1122
3679,2022-09-09,2022,9,West,AZ,125343,28,38374.8,Business,Beauty,Online,Gift Card,71.57,3,0.049,6.13,210.32,83.29,0.396,3.3,0,6,48.53,5,20,1026
3680,2024-11-23,2024,11,Midwest,MI,122303,25,41629.25,Young Professional,Clothing,Online,Debit Card,69.79,3,0.035,5.91,207.95,42.39,0.204,5.0,0,9,31.6,6,23,1020
3681,2025-10-29,2025,10,South,GA,106747,34,65717.29,Student,Furniture,Online,Credit Card,666.87,3,0.256,,1509.45,730.06,0.484,4.7,0,4,33.73,4,19,1051
3682,2024-01-09,2024,1,Northeast,PA,120651,44,42062.7,Retiree,Sports,Mobile App,Cash,226.38,2,0.226,7.11,357.55,101.75,0.285,4.5,0,3,47.48,7,18,1041
3683,2021-03-06,2021,3,South,FL,100805,43,29403.81,Family,Furniture,Online,Credit Card,530.69,1,0.154,14.74,463.7,143.8,0.31,3.8,0,8,44.32,6,22,1111
3684,2023-08-09,2023,8,Midwest,MN,105598,52,63012.63,Business,Clothing,Third Party,Credit Card,72.53,3,0.127,0.0,189.96,57.24,0.301,3.5,0,1,39.64,1,18,1107
3685,2024-03-03,2024,3,South,NC,102654,19,72628.41,Student,Sports,Third Party,PayPal,95.2,2,0.337,0.68,126.92,33.13,0.261,4.3,0,3,29.34,3,19,1134
3686,2023-12-05,2023,12,South,FL,117206,51,117417.64,Business,Groceries,In Store,Credit Card,77.7,3,0.092,0.0,211.65,57.6,0.272,4.7,0,0,32.19,7,21,1120
3687,2023-01-22,2023,1,West,WA,111319,31,20621.19,Family,Groceries,In Store,Credit Card,23.9,3,0.085,0.0,65.61,30.81,0.47,3.6,0,0,32.33,2,24,1028
3688,2022-08-02,2022,8,Midwest,WI,111894,20,42704.28,Family,Electronics,In Store,Credit Card,226.72,7,0.11,3.76,1416.23,317.92,0.224,4.5,0,0,66.9,8,19,1006
3689,2025-07-04,2025,7,Northeast,NJ,100295,44,79015.27,Retiree,Furniture,Mobile App,Debit Card,534.21,3,0.108,10.29,1439.84,422.41,0.293,5.0,0,8,21.04,2,19,1105
3690,2025-05-01,2025,5,Northeast,NJ,105287,25,17238.08,Family,Clothing,Mobile App,Credit Card,153.66,6,0.124,5.66,813.3,229.79,0.283,3.7,0,5,23.57,4,25,1045
3691,2024-02-27,2024,2,West,AZ,109841,31,44484.92,Business,Groceries,Online,,57.17,5,0.284,15.72,220.39,58.05,0.263,3.5,0,4,62.7,13,38,1119
3692,2021-03-23,2021,3,South,NC,113793,37,92760.48,Business,Groceries,Online,Debit Card,64.16,2,0.08,6.86,124.91,51.13,0.409,3.7,0,6,14.41,4,17,1029
3693,2021-11-29,2021,11,South,GA,106342,40,,Family,Electronics,In Store,PayPal,426.02,3,0.017,3.88,1260.21,592.78,0.47,3.9,0,0,41.98,6,22,1076
3694,2021-01-23,2021,1,Midwest,WI,120491,34,26956.62,Family,Books,Third Party,Debit Card,25.13,4,,0.8,84.03,16.6,0.198,3.8,0,5,20.87,7,23,1108
3695,2021-07-26,2021,7,Midwest,WI,120741,35,30717.82,Family,Books,Online,Debit Card,6.07,3,0.283,9.71,22.77,7.89,0.346,2.3,0,6,64.25,9,24,1124
3696,2022-05-04,2022,5,Northeast,CT,105551,44,48670.38,Business,Sports,Online,Credit Card,107.53,4,0.217,14.3,351.08,114.04,0.325,3.6,1,4,39.46,5,16,1054
3697,2025-04-30,2025,4,West,OR,124875,45,35380.75,Family,Groceries,In Store,Cash,71.35,2,0.061,0.0,134.0,48.39,0.361,4.5,0,0,30.65,2,15,1145
3698,2022-02-19,2022,2,South,FL,111930,35,55377.71,Business,Groceries,Online,Credit Card,70.11,3,0.318,8.27,151.72,45.27,0.298,4.0,0,3,92.08,12,24,1082
3699,2025-08-04,2025,8,West,OR,105157,18,37723.36,Family,Beauty,Online,Credit Card,38.12,2,0.061,5.59,77.18,16.35,0.212,4.8,1,5,38.15,3,18,1140
3700,2021-12-15,2021,12,Midwest,IL,106629,18,24314.43,Business,Electronics,Online,Credit Card,151.16,2,0.032,9.71,302.36,97.96,0.324,4.3,0,8,7.75,2,12,1065
3701,2022-09-13,2022,9,South,NC,118894,45,72317.64,Student,Books,In Store,Credit Card,61.72,1,0.075,5.11,62.2,5.11,0.082,4.7,0,0,107.49,18,40,1073
3702,2023-06-01,2023,6,South,FL,112335,32,38038.1,Family,Beauty,Online,PayPal,29.03,4,0.101,22.81,127.2,48.97,0.385,5.0,0,7,87.4,9,21,1139
3703,2025-05-01,2025,5,Midwest,IL,124948,32,128599.29,Young Professional,Electronics,In Store,Credit Card,247.72,3,0.31,1.3,514.08,83.16,0.162,4.0,0,0,16.02,1,24,1123
3704,2023-08-05,2023,8,West,WA,119658,26,86322.37,Family,Groceries,Third Party,Cash,22.87,4,0.282,0.0,65.68,16.34,0.249,4.1,0,5,33.21,2,15,1076
3705,2023-01-26,2023,1,West,OR,119534,32,,Business,Furniture,Mobile App,Credit Card,836.54,2,0.033,9.51,1627.38,398.75,0.245,3.7,0,4,112.65,9,19,1033
3706,2023-10-05,2023,10,West,CA,121435,59,83863.08,Retiree,Furniture,Mobile App,Debit Card,986.85,6,0.432,4.66,3367.84,921.41,0.274,,0,6,27.58,4,24,1040
3707,2023-05-07,2023,5,South,NC,124231,19,32824.86,Family,Beauty,Online,Credit Card,35.08,2,0.258,4.61,56.67,16.25,0.287,4.6,1,4,12.04,2,19,1032
3708,2024-11-05,2024,11,Midwest,WI,120632,60,78280.15,Business,CLOTHING,Mobile App,Debit Card,34.78,4,0.151,13.8,131.91,34.13,0.259,4.3,0,3,46.54,6,22,1050
3709,2025-11-03,2025,11,Midwest,IL,107311,45,70716.32,Young Professional,Electronics,Online,Credit Card,670.39,3,0.09,9.63,1839.79,530.02,0.288,2.6,0,5,25.34,3,16,1091
3710,2024-04-02,2024,4,West,OR,120377,40,50191.17,Student,Electronics,In Store,Credit Card,393.74,3,0.233,4.65,910.65,282.03,0.31,4.7,0,0,75.54,13,23,1036
3711,2022-04-28,2022,4,Northeast,NY,106709,40,72865.79,Student,Electronics,Online,Debit Card,399.8,2,0.243,11.97,617.27,191.68,0.311,3.4,0,5,78.13,9,19,1011
3712,2024-06-15,2024,6,South,GA,114804,21,59594.88,Young Professional,Electronics,In Store,Credit Card,364.89,1,0.112,0.45,324.47,138.03,0.425,4.8,0,0,25.43,3,20,1090
3713,2025-11-15,2025,11,South,FL,106234,44,46379.48,Business,Sports,Third Party,PayPal,49.14,5,0.021,1.64,242.18,93.1,0.384,4.9,0,5,129.65,8,17,1003
3714,2022-12-06,2022,12,South,GA,103865,25,37266.82,Family,Electronics,Third Party,Debit Card,387.38,3,0.161,0.96,976.0,174.1,0.178,4.1,0,4,3.75,1,16,1117
3715,2023-08-13,2023,8,West,CA,107573,57,32102.95,Family,Groceries,In Store,Debit Card,39.56,5,0.026,0.36,193.02,29.31,0.152,4.7,0,0,94.32,18,37,1002
3716,2022-12-28,2022,12,Midwest,IL,121554,32,83027.88,Family,Electronics,In Store,Cash,111.53,4,0.035,1.89,432.4,155.29,0.359,3.7,0,0,37.98,6,21,1025
